date,close,volume,open,high,low
12/1/2009,138.5,9636956,136.94,139.35,135.75
11/30/2009,135.91,10105970,132.19,136.08,132.16
11/27/2009,131.74,4422567,130.3,133,129.88
11/25/2009,134.03,5070210,133.31,134.2,132.4
11/24/2009,132.94,7307500,133.57,134.33,132.22
11/23/2009,133,6831721,131.05,133,131
11/20/2009,129.66,6649397,127.76,129.99,127.41
11/19/2009,128.99,5997722,130.54,130.54,128.48
11/18/2009,131.29,5210737,130.9,131.41,129.53
11/17/2009,131.25,7747027,131.4,131.85,129.32
11/16/2009,131.59,8962770,132.12,134.56,130.98
11/13/2009,132.97,7374373,131.16,132.99,129.75
11/12/2009,130.53,7209150,129.98,132.15,129.98
11/11/2009,129.91,7432239,131.08,131.31,128.33
11/10/2009,130.15,10522320,126.8,130.61,126
11/9/2009,126.67,8621572,127.11,128.32,125.591
11/6/2009,126.2,13223430,123,126.98,122.67
11/5/2009,120.61,9085096,117.46,120.95,116.25
11/4/2009,117.1,7613673,119,119.2499,116.76
11/3/2009,118.37,9476207,117.67,118.88,116.63
11/2/2009,118.84,11279600,118.66,119.5,116.71
10/30/2009,118.81,13305830,121.97,122.9,118.21
10/29/2009,122.577,12791660,123.9,124.3,120.12
10/28/2009,121.64,16866740,121.57,125.12,120.76
10/27/2009,122.07,20284080,122.93,124.26,119.42
10/26/2009,124.6399,32148560,119.21,125.68,118.49
10/23/2009,118.49,58223030,111.05,119.65,110.62
10/22/2009,93.45,15766520,93.66,94.1,91.7
10/21/2009,93.42,7715346,95.27,96.63,92.9106
10/20/2009,94.98,7776005,95.91,96.1,94.27
10/19/2009,94.68,6015331,95.35,96.278,94.25
10/16/2009,95.32,7037410,95.3,96.12,93.61
10/15/2009,96.01,6241093,95.13,97.06,95.08
10/14/2009,97.46,5539290,96.22,97.82,96.02
10/13/2009,94.83,4712442,93.83,95.25,93.6801
10/12/2009,93.6,5590219,96.17,96.25,93.07
10/9/2009,95.71,4693300,95,95.95,94.26
10/8/2009,95.22,9674061,94.8,96.72,94.23
10/7/2009,93.97,7438953,91.5,94.48,91.15
10/6/2009,90.91,6945252,89.33,91.08,88.4
10/5/2009,88.67,7027959,90.25,90.93,88.27
10/2/2009,89.85,5033277,90.05,91.14,89.58
10/1/2009,91.04,6628647,92.5,92.9,90.37
9/30/2009,93.36,8397822,92.26,94.17,91.43
9/29/2009,91.72,4393715,91.96,92.33,90.1
9/28/2009,92.21,3507443,91.04,92.81,90.6
9/25/2009,90.52,4253832,91.44,92.25,89.75
9/24/2009,92.11,5070915,92,92.71,90.77
9/23/2009,92.38,5685187,92.82,94.5,92.22
9/22/2009,93.75,8259483,91.46,94.19,91.1
9/21/2009,90.56,4208993,89.69,90.76,88.48
9/18/2009,90.28,6767548,90.74,91,89.47
9/17/2009,90.44,7872325,90.75,91.19,89
9/16/2009,90.7,13038840,85.91,90.98,85.9
9/15/2009,83.55,4446643,84.17,84.41,82.79
9/14/2009,83.86,3571880,83.81,84.57,83.46
9/11/2009,84.54,6006483,84.44,84.9,83.76
9/10/2009,83.85,7016364,82.33,84.07,82.3
9/9/2009,82.24,6770356,80.6,82.63,80.5
9/8/2009,80.9,7030451,79.86,81.04,78.87
9/4/2009,78.87,4671163,78.27,79.78,77.63
9/3/2009,78.46,4138703,78.39,78.96,77.51
9/2/2009,78.14,6507229,79.035,80.15,77.8
9/1/2009,79.16,6240436,80.74,82.42,79
8/31/2009,81.19,5258059,81.93,81.95,80.35
8/28/2009,82.76,4615928,84.78,84.99,82.57
8/27/2009,84.31,3997422,84.01,84.85,83.14
8/26/2009,84,3601563,84.1,84.76,83.38
8/25/2009,84.19,4790997,84.66,86.34,83.95
8/24/2009,84.5,4722854,85.17,85.59,84.24
8/21/2009,85,6128976,84.78,85.06,83.54
8/20/2009,84.09,5374625,82.98,84.35,82.66
8/19/2009,83,5160983,80.91,83,80.49
8/18/2009,82.12,5881980,81.41,82.6898,80.79
8/17/2009,81.06,6871592,81.16,81.78,80.25
8/14/2009,83.58,4924587,84.11,84.17,82.78
8/13/2009,84.6,5698184,85.72,86.37,84.07
8/12/2009,85.96,5599691,83.42,86.6,83.38
8/11/2009,83.56,5014610,83.64,84.4,82.45
8/10/2009,84.44,4434247,85.01,85.47,83.27
8/7/2009,85.32,5627741,84.1,85.96,84.1
8/6/2009,84.47,4690844,84.31,84.84,83.05
8/5/2009,84.29,7258054,85.64,85.75,83.02
8/4/2009,85.8,6159161,87.48,87.48,84.93
8/3/2009,87.44,6647366,86.56,88.2,86.56
7/31/2009,85.76,5886644,85.76,86.75,84.62
7/30/2009,86.09,7233143,85.64,87.25,85.17
7/29/2009,84.34,6496786,84.47,85.5,83.52
7/28/2009,84.98,8762590,83.84,85.64,82.6
7/27/2009,84.24,11248270,86.24,86.49,83.56
7/24/2009,86.49,19150860,87.6,88.9,85.5
7/23/2009,93.87,18644270,89.84,94.4,89.59
7/22/2009,88.79,5257555,88.65,89.2276,87.78
7/21/2009,89.01,7696050,88.52,89.01,87.4
7/20/2009,88.23,6039239,86.27,88.88,86.26
7/17/2009,85.85,5051499,85.8,86.5,85.2
7/16/2009,86.11,5351505,84.42,86.24,83.72
7/15/2009,84.55,6295038,83,84.64,82.78
7/14/2009,81.95,4543597,81.48,82.42,80.42
7/13/2009,81.47,8032864,78.07,81.65,78.01
7/10/2009,77.63,5976011,77.52,78.82,76.17
7/9/2009,78.1,6359453,78.25,78.54,76.82
7/8/2009,77.36,8540312,76.46,77.93,75.7
7/7/2009,75.63,6491424,78.53,78.69,75.41
7/6/2009,78.1,7367577,78.45,78.89,76.54
7/2/2009,79.32,7218455,81.11,81.37,78.51
7/1/2009,81.6,6980857,84.42,84.5,81.37
6/30/2009,83.66,7984747,83.62,84.92,82.47
6/29/2009,83.03,6253199,83.87,84.2,82.41
6/26/2009,83.88,8774289,81.9,84.14,81.13
6/25/2009,82.2,7359578,79.1,82.23,79.03
6/24/2009,79.27,6081298,78,80.53,77.8
6/23/2009,77.68,7415351,78.97,79.095,76.25
6/22/2009,79.15,9743809,82.41,82.43,78.56
6/19/2009,82.96,5437669,82.15,83.46,81.5
6/18/2009,81.595,5451059,82.81,82.95,81
6/17/2009,82.65,7715942,82.5,84.3,80.64
6/16/2009,82.15,5465715,83.7,83.95,81.28
6/15/2009,83.18,5401483,82.83,83.3,81
6/12/2009,84.08,6222654,85.03,85.2,82.01
6/11/2009,85.69,5009514,86.3,87.49,85.05
6/10/2009,86.59,6073466,87.58,88.56,84.83
6/9/2009,87.08,4473439,86.93,87.67,86.17
6/8/2009,86.36,5600459,86.75,87.18,85.11
6/5/2009,87.56,8262986,86.29,87.95,85.3
6/4/2009,85.52,5446837,85.42,86.4,84.57
6/3/2009,85.68,7601560,83.31,85.71,83.13
6/2/2009,84.93,9396330,82.42,85.45,82.1
6/1/2009,83.05,10785380,78.21,84.8,77.49
5/29/2009,77.99,5065865,77.72,78.01,76.4
5/28/2009,77.65,4942846,77.7,79.1,75.88
5/27/2009,77.1,5565435,78.51,79.5,76.75
5/26/2009,78.39,6697003,75.03,78.48,74.55
5/22/2009,75.64,3483711,76.1,77.04,75.02
5/21/2009,75.96,5640225,76.75,77.97,75.4
5/20/2009,77.97,7350938,78.5,81.11,77.42
5/19/2009,77.87,8028503,75.43,78.96,75.12
5/18/2009,75.95,6828812,73.96,75.96,73.1
5/15/2009,73.6,8008514,74.54,76.21,73.42
5/14/2009,75.11,9341390,73.79,76.06,73.31
5/13/2009,74.19,8769083,76.25,76.6503,74.01
5/12/2009,77.93,5548472,78.7,78.97,76.53
5/11/2009,78.61,6871102,76.8,79.85,76.01
5/8/2009,77.95,8192526,79.69,80.23,76.31
5/7/2009,79.28,9627862,82.73,82.75,77.88
5/6/2009,81.99,8600639,82.88,83.6,79.66
5/5/2009,81.9,5869697,81.01,82,80.19
5/4/2009,79.77,7010020,80.26,81.35,78.85
5/1/2009,78.96,6121110,80.38,80.38,77.85
4/30/2009,80.52,8537600,80.93,82.67,79.89
4/29/2009,79.79,9723040,82.99,82.99,79.26
4/28/2009,82.4,7923169,82.68,85.35,82.4
4/27/2009,83.12,9705864,83.88,84.98,82.21
4/24/2009,84.46,23483810,82.03,86.68,80.73
4/23/2009,80.61,15654540,81.33,82.06,79.08
4/22/2009,79.2,8709515,78.17,82.18,77.81
4/21/2009,78.74,7161826,77.33,79.1,77.29
4/20/2009,77.57,8677932,78.44,79.79,76.83
4/17/2009,78.05,7422225,76.78,78.72,75.88
4/16/2009,77.25,7465138,75.33,77.48,75.16
4/15/2009,74.71,9411679,75.5,75.81,73.51
4/14/2009,77.22,6152883,78,79.46,76.94
4/13/2009,78.94,6210607,79.84,79.97,77.85
4/9/2009,79.77,7081272,77.51,80,77.26
4/8/2009,76.98,5650641,75.93,77.11,74.5703
4/7/2009,75.51,5748060,76.97,77.08,74.88
4/6/2009,77.99,5750368,77.26,78.36,76
4/3/2009,78.17,5809301,76.42,78.32,75.5
4/2/2009,76.34,11064940,73.63,77.24,73.44
4/1/2009,73.5,7041296,73.015,75.09,71.71
3/31/2009,73.44,8917993,72.61,74.5,72.12
3/30/2009,71.44,8371294,70.4,71.67,69.75
3/27/2009,70.52,8567758,71.61,72.29,70.1
3/26/2009,73.69,6656862,73.47,74.98,72.64
3/25/2009,72.4,7893929,73.09,73.95,69.84
3/24/2009,72.81,7457874,74.85,75,72.31
3/23/2009,75.58,8589120,71.36,75.61,70.7
3/20/2009,69.96,8468088,70.39,70.89,69.08
3/19/2009,70.1,8810623,71.4,71.91,69.24
3/18/2009,71.25,10400570,70.97,73.91,70.13
3/17/2009,71.35,11900230,67.37,71.705,67
3/16/2009,66.98,9437138,68.56,69.295,66.68
3/13/2009,68.63,8903280,69.64,69.74,67.53
3/12/2009,69.58,11347980,68.35,69.8699,67.25
3/11/2009,68.54,13872530,66.24,69.37,65.27
3/10/2009,65.71,15433850,62.49,65.9,61.7801
3/9/2009,60.49,13559860,62.2,64.03,60.15
3/6/2009,61.69,15093150,65.2,65.5,59.82
3/5/2009,64.77,11756820,64.12,65.8,63.6
3/4/2009,64.81,11948090,62.8,65.79,62.4
3/3/2009,61.7,9687560,62.75,63.29,61.3
3/2/2009,61.99,10509890,63.94,65.52,61.51
2/27/2009,64.79,11486780,61.26,65.08,60.94
2/26/2009,62.34,7274911,64.12,64.73,62.34
2/25/2009,63.71,9121576,64.9,65.75,62.82
2/24/2009,65.6,10270140,61.97,66.1,61.89
2/23/2009,61.71,7335993,64.16,64.91,61.52
2/20/2009,63.86,9353863,61.07,64.15,60.84
2/19/2009,61.95,6768656,62.84,64.18,61.67
2/18/2009,62.35,7360968,62.271,62.78,60.52
2/17/2009,61.67,7125306,61.67,62.65,61.18
2/13/2009,63.26,4128883,63.97,64.68,62.87
2/12/2009,63.96,8094722,63.25,64.25,61.71
2/11/2009,64.354,8347209,63.1,64.9,62.25
2/10/2009,63.31,10680770,66.15,67.23,63.07
2/9/2009,66.71,9435568,66.56,67.36,65.38
2/6/2009,66.55,12041580,63.18,67,63.18
2/5/2009,63.18,10168800,61.15,63.81,60.63
2/4/2009,61.06,13724920,63.38,63.44,60.83
2/3/2009,63.59,14691040,60.87,64.2,60
2/2/2009,61.15,19319250,58.57,62,58.13
1/30/2009,58.82,39777540,57.36,59.74,57.24
1/29/2009,50,17601690,49.96,51.85,49.14
1/28/2009,50.36,8045368,49.72,51.49,48.97
1/27/2009,48.44,8736472,49.3,50.42,47.72
1/26/2009,49.63,7155617,50.18,50.89,48.52
1/23/2009,50.63,5792683,48.9,51.42,48.45
1/22/2009,49.94,7133001,49.42,50.88,48.26
1/21/2009,50.54,5819340,49.31,50.69,48.25
1/20/2009,48.44,6746213,50.75,51.7,48.27
1/16/2009,51.59,8257933,51.8,52.33,49.53
1/15/2009,51.44,11617170,48.56,52.23,47.63
1/14/2009,48.49,10442030,50.1,50.1,48.14
1/13/2009,51.45,7882383,50.96,53.29,50.75
1/12/2009,51.92,9555874,54.12,54.3,50.87
1/9/2009,55.51,6684101,56.92,57,54.7
1/8/2009,57.16,6522545,54.99,57.32,54.58
1/7/2009,56.2,7942250,56.29,56.95,55.35
1/6/2009,57.36,11079750,54.55,58.22,53.75
1/5/2009,54.06,9508172,55.73,55.74,53.03
1/2/2009,54.36,7295542,51.35,54.53,51.07
12/31/2008,51.28,7792134,50.74,51.69,49.91
12/30/2008,50.76,6597874,49.51,51.21,48.74
12/29/2008,49.4,6507095,51.43,51.77,48.56
12/26/2008,51.78,6842142,53.79,53.95,51.55
12/24/2008,51.44,1649848,51.66,51.95,51.01
12/23/2008,51.08,5845369,50.12,51.61,50.12
12/22/2008,49.84,8924546,51.6,52.15,48.47
12/19/2008,51.56,10957810,51.59,52.99,50.92
12/18/2008,52.08,7517596,53,54.85,51.2
12/17/2008,53.18,9155111,52.26,54.77,51.53
12/16/2008,52.63,8833504,49.62,52.96,49.29
12/15/2008,48.85,7284652,50.65,50.95,48.1481
12/12/2008,51.25,8664709,47.52,51.38,47.52
12/11/2008,48.25,7581920,49.33,50.49,48.17
12/10/2008,49.7,7753471,51.46,51.5,48.34
12/9/2008,51.25,13314600,49.81,54.48,49.7
12/8/2008,51.41,10930590,49.15,52.14,47.36
12/5/2008,48.26,14607480,45.89,48.49,43.3
12/4/2008,47.32,19781350,45.94,50.5,45.75
12/3/2008,45.21,15672860,40.16,45.88,40.05
12/2/2008,41.19,8713657,41.39,41.71,38.82
12/1/2008,40.47,11178700,42,43.26,40.38
11/28/2008,42.7,3687472,44.03,44.1,42.22
11/26/2008,43.96,13436380,40.87,44,40.29
11/25/2008,42.19,13013430,42.09,42.89,39.61
11/24/2008,42.5,14544780,38.79,43.44,38.7
11/21/2008,37.87,15039860,36.39,39,35.72
11/20/2008,35.03,18423050,35.29,39.72,34.68
11/19/2008,35.84,12520210,37.97,39,35.75
11/18/2008,38.44,15048490,39.73,40.66,36.08
11/17/2008,39.69,10709930,39.91,41.26,39.07
11/14/2008,41.75,11946880,43.61,44.5,41.5
11/13/2008,44.93,16933990,41.4,45,38.48
11/12/2008,41.56,14757770,43.99,45.44,40.9
11/11/2008,46.3,9938669,47.1,48.06,44.81
11/10/2008,48.46,8964828,49.98,50.68,46.86
11/7/2008,49.21,7438592,47.76,49.79,47.01
11/6/2008,47.22,15456860,49.8,51.04,46.3
11/5/2008,51.98,11496110,57.47,58,51.62
11/4/2008,58.45,7662392,57.16,58.73,55.22
11/3/2008,55.77,7165876,56.35,57.25,55.02
10/31/2008,57.24,8521599,56.01,57.25,55.01
10/30/2008,56.71,11124720,58.76,59.89,55.08
10/29/2008,56.89,15205030,55.53,59.79,54.52
10/28/2008,56.04,14833580,51.5,56.3,49.07
10/27/2008,49.58,11748950,49,52.59,48.43
10/24/2008,48.96,19603210,44.75,52.32,44.5
10/23/2008,50.32,32601660,43.37,50.91,43.31
10/22/2008,49.99,19238720,50.05,52.47,47.9
10/21/2008,50.23,8651851,51.86,52.95,49.92
10/20/2008,52.97,8449014,52.17,53.1,49.906
10/17/2008,50.65,12913490,48.83,62.33,48.41
10/16/2008,50.29,22080540,46.4,50.7,43.39
10/15/2008,48.72,16250830,54.46,54.69,48.35
10/14/2008,55.86,17306400,63.5,64,54.8
10/13/2008,62.02,11192530,58.96,62.21,57.37
10/10/2008,56.25,18020050,52.99,59.7499,51.05
10/9/2008,56,13928180,61.97,63.5,56
10/8/2008,61.02,14321090,55.64,62.75,55.35
10/7/2008,58.52,12755380,65.79,66.43,58.5
10/6/2008,65.23,13382670,64.06,65.89,60.47
10/3/2008,67,11225630,69.42,70.95,66.59
10/2/2008,67.36,8725788,67.63,68.96,65.41
10/1/2008,69.58,9618387,71.78,71.99,68.41
9/30/2008,72.76,13048620,65.84,73.12,65.32
9/29/2008,63.35,12003810,68.41,69.37,61.32
9/26/2008,70.7,6746226,69.52,71.05,68.08
9/25/2008,72.08,6070032,70.66,72.75,70.01
9/24/2008,69.96,9371270,72.3,73.65,68.94
9/23/2008,71.76,8592269,75.79,76.29,70.77
9/22/2008,74.93,7035595,81.13,81.63,74.32
9/19/2008,81,14771940,80.12,86.77,76.5
9/18/2008,76.5,12396680,73.08,77.5,70.08
9/17/2008,71.54,13161430,77.68,78.24,71.24
9/16/2008,78.73,13090270,76.8,79.63,76.67
9/15/2008,77.34,8980473,76.86,79.88,76.3
9/12/2008,78.3,6479318,78.81,79.6,76.62
9/11/2008,79.51,7807302,75.27,79.8,75.1
9/10/2008,76.74,9444535,80.013,80.22,76.15
9/9/2008,79.04,5821565,80.76,81.96,78.9879
9/8/2008,81.16,9490558,82.25,83.75,78.85
9/5/2008,79.19,8068981,77.34,80.72,77.08
9/4/2008,78.03,8316368,80.6,80.81,78.02
9/3/2008,80.77,5741369,81.4,82,80.02
9/2/2008,81.41,6000230,83.16,84.5,81.21
8/29/2008,80.81,4728231,82.9,82.9,80.5
8/28/2008,83.42,7833971,82.21,83.65,81.8
8/27/2008,81.73,5626495,81.44,82.74,81
8/26/2008,81.76,4371690,82.74,83.12,81.25
8/25/2008,82.85,4356360,84.63,84.64,82.45
8/22/2008,85.26,4676583,84.27,85.46,83.93
8/21/2008,83.26,6157433,81.41,83.77,80.98
8/20/2008,82.13,5950584,82,83.25,81.2
8/19/2008,81.29,6630075,83.09,83.51,81.06
8/18/2008,83.11,6547311,86.09,86.28,83.04
8/15/2008,86.4,6869663,88.28,89.53,86.26
8/14/2008,88.03,6900590,85.71,88.75,85.22
8/13/2008,86.69,7208444,86.28,88.25,84.54
8/12/2008,87.25,8026464,87.32,88.48,86.1
8/11/2008,88.09,25067070,80.18,91.75,79.78
8/8/2008,80.51,9162520,76.78,81.21,76.29
8/7/2008,76.95,5444559,77.01,78.05,76
8/6/2008,78.09,6405463,78.55,78.63,76.73
8/5/2008,79.11,7794387,76.92,79.52,76.52
8/4/2008,75.71,4484392,75.99,77.3,75.01
8/1/2008,75.75,4774281,76.36,76.49,74.05
7/31/2008,76.34,5299265,76.75,78.17,76.1
7/30/2008,78.21,7565917,78.36,79.85,76.42
7/29/2008,78.21,6768410,76.49,78.8,76.16
7/28/2008,75.98,10479370,77.09,78.31,74.86
7/25/2008,78.31,9087720,79.63,80.939,78.12
7/24/2008,78.72,30995300,76.3,82.38,76.29
7/23/2008,70.54,16450180,67.4646,72.07,67.4646
7/22/2008,67.97,8794896,67.09,69.14,65.88
7/21/2008,68.48,6892845,69.52,69.8,66.3
7/18/2008,69.12,8297959,69.94,70.84,68.4
7/17/2008,72.11,9593060,71.2,72.38,67.7368
7/16/2008,71.84,12035550,66.94,72.75,66.84
7/15/2008,67.03,11341730,65.87,68.62,62.99
7/14/2008,66.28,9021109,69.31,69.5,65.59
7/11/2008,68.54,7929918,69.4,69.99,66.74
7/10/2008,70.63,9933065,70.7,71.77,67.99
7/9/2008,70.61,6907354,74.56,74.9,70.48
7/8/2008,75.04,7915971,72.38,75.49,71.75
7/7/2008,72.49,7355489,72.37,74.4,70.76
7/3/2008,72,4248152,72.51,73.84,70.52
7/2/2008,71.44,7043956,74.16,74.41,71.38
7/1/2008,73.62,10275050,72.24,74.23,70.52
6/30/2008,73.33,7093748,75.03,76.12,73.21
6/27/2008,74.66,11755300,75.59,76.07,72.62
6/26/2008,76.3,11309580,79.1,79.89,76
6/25/2008,80.51,7392964,80.45,82.15,79.52
6/24/2008,79.64,7140024,79.55,80.79,77.63
6/23/2008,80.68,7425269,81.3,82.15,79.55
6/20/2008,81.1,6588778,83.1,83.46,80.51
6/19/2008,84.26,6717297,82.21,84.47,81.5
6/18/2008,82.52,6846552,82,83.17,81.32
6/17/2008,82.97,8801835,83.15,84.3,82.8
6/16/2008,81.7,5753910,78.42,82.53,78.41
6/13/2008,79.17,5974415,76.7,80,76.7
6/12/2008,76.15,6200074,78.02,79.05,75.01
6/11/2008,77.28,5874386,79.35,80,77.03
6/10/2008,79.62,6065551,78.2,81.04,78.2
6/9/2008,79.43,6537218,81.19,81.53,78.12
6/6/2008,80.63,7843647,83.24,83.64,80.56
6/5/2008,84.51,8937416,82.11,84.88,81.8
6/4/2008,81.5,6458299,80.11,81.82,79.72
6/3/2008,80.11,5869949,80.71,81.89,79.26
6/2/2008,80.23,6215132,81.15,81.57,80.05
5/30/2008,81.62,5255158,80.58,81.77,80.3
5/29/2008,80.35,6857593,80.61,81.96,80.17
5/28/2008,80.08,6700586,80.73,80.79,78.99
5/27/2008,80.62,10108180,78.26,80.9,77.97
5/23/2008,78.35,6331846,78.55,78.87,77.43
5/22/2008,79.26,5390148,78.68,79.69,78
5/21/2008,78.3,7070423,80.37,81.15,77.5
5/20/2008,80.72,7909249,82.17,82.7,80.03
5/19/2008,82.29,18683790,79.01,84.75,78.86
5/16/2008,76.46,6206377,76.42,76.83,74.86
5/15/2008,76.12,6917452,73.89,76.32,73.55
5/14/2008,74.2,4589104,74.92,75.75,73.98
5/13/2008,74.56,5020802,74.57,74.96,73.31
5/12/2008,74.53,7215385,73,74.93,71.78
5/9/2008,72.41,4243262,72.2,73.34,71.66
5/8/2008,72.79,8114995,73.73,74.16,71.56
5/7/2008,73.18,8376371,75.26,76.64,73.09
5/6/2008,75.71,6491646,75.51,76.77,75.05
5/5/2008,75.92,5631167,77.27,77.77,75.87
5/2/2008,77.31,8154836,80.3,81.2,76.4
5/1/2008,79.36,7196991,78.4,80.01,77.97
4/30/2008,78.63,7875193,80.9,81.34,77.92
4/29/2008,80.74,6726026,81.42,81.77,79.86
4/28/2008,81.97,10954600,80.64,82.5,80.12
4/25/2008,80.86,9454568,77.81,81.32,77.26
4/24/2008,77.69,21072760,77.71,80.53,76.93
4/23/2008,81,19068950,80.3,82.64,78.74
4/22/2008,79.6,7243771,79.94,79.94,77.54
4/21/2008,80.18,9334898,80.03,81.34,79.06
4/18/2008,80.1,16789720,76.48,82,76.32
4/17/2008,74.04,6215206,74.18,75.02,73.61
4/16/2008,74.59,6744868,73.02,75,72.94
4/15/2008,72.5,6811901,72.97,73.98,70.65
4/14/2008,72.61,4354355,71.7,74,71.29
4/11/2008,71.99,6732015,73.84,74.3,71.62
4/10/2008,74.83,6255478,74.48,75.49,72.73
4/9/2008,74.39,6659937,76.56,76.67,73.66
4/8/2008,77.3,4948766,76.4,77.61,75.5
4/7/2008,76.9,6671288,77.36,78.43,76
4/4/2008,76.87,7096186,75.26,77.83,74.28
4/3/2008,74.94,8149827,75.15,76.01,73.81
4/2/2008,77.37,8591887,77.08,79,76.12
4/1/2008,76.7,9732307,72.99,77.09,72.76
3/31/2008,71.3,5469682,70.25,71.64,69.63
3/28/2008,69.76,5278236,71,72.21,69.26
3/27/2008,70.8,7941777,74.37,74.69,70.7983
3/26/2008,73.8,6072650,74.14,75.12,73.24
3/25/2008,75.17,6327368,75.83,76.2899,74.05
3/24/2008,75.95,9393197,73.82,76.93,72.75
3/20/2008,73.19,11407410,70.17,73.49,69.38
3/19/2008,70.17,10987380,71.1,74,70.17
3/18/2008,71.7,9550477,68.25,71.928,67.59
3/17/2008,66.53,9693973,65.72,67.79,64.92
